text,hasURL,urls,urls_expanded,hasUserURL,user_url,text_token,isNotOnlyText,Noun,Verb,Adjective,Pronoun,FirstPersonPronoun,SecondPersonPronoun,ThirdPersonPronoun,Adverb,Numeral,Conjunction_inj,Particle,Determiner,Modal,Whs,char_count,word_count,has_question,has_exclaim,has_period,capital_ratio,tweet_count,listed_count,follow_ratio,age,verified,isRumor,isRumor
If you're taking selfies in #MartinPlace at the site of the #sydneysiege then... I... just... just don't.,0,[],[],1,http://t.co/ueyPXExNPe,"['if', 'youre', 'taking', 'selfies', 'in', 'martinplace', 'at', 'the', 'site', 'of', 'the', 'sydneysiege', 'then', 'i', 'just', 'just', 'dont']",0,5,3,0,0,1,0,0,3,0,4,0,2,0,0,105,17,0,0,1,0.0380952380952381,4.602949383699837,3.1775364999298623,5.392052946527943,2018,1,0,0
In case of queries about Indian nationals following  events in Sydney contact Dr Vinod Bahade Dy Consul General at phone +61 481 453550,0,[],[],1,http://t.co/JrIyt2Dykd,"['in', 'case', 'of', 'queries', 'about', 'indian', 'nationals', 'following', 'events', 'in', 'sydney', 'contact', 'dr', 'vinod', 'bahade', 'dy', 'consul', 'general', 'at', 'phone', '61', '481', '453550']",0,11,2,2,0,0,0,0,0,3,5,0,0,0,0,135,23,0,0,0,0.06666666666666667,3.874365835730049,2.907411360774586,5.274176329486737,1090,1,0,0
Are you in #Sydney? Have you witnessed the #MartinPlaceSiege? Tweet us NOW at @BBC_HaveYourSay #sydneysiege http://t.co/NBveZGlDni,1,['http://t.co/NBveZGlDni'],['http://bbc.in/1ssFSYV'],1,http://t.co/BpE9AXyAQz,"['are', 'you', 'in', 'sydney', 'have', 'you', 'witnessed', 'the', 'martinplacesiege', 'tweet', 'us', 'now', 'at', 'bbchaveyoursay', 'sydneysiege']",1,4,4,0,3,1,2,0,1,0,2,0,1,0,0,130,15,1,0,1,0.16153846153846155,3.0149403497929366,2.2278867046136734,4.091491094267951,96,1,0,0
"MASSIVE OPERATION: ""Hundreds of armed police have swarmed the area."" #sydneysiege (LIVE) http://t.co/uq626Z2Sfu http://t.co/oKLjdaWVAk",1,['http://t.co/uq626Z2Sfu'],['http://bit.ly/1w7PBDO'],1,http://t.co/dEOV3Oauy0,"['massive', 'operation', 'hundreds', 'of', 'armed', 'police', 'have', 'swarmed', 'the', 'area', 'sydneysiege', 'live']",1,5,3,2,0,0,0,0,0,0,1,0,1,0,0,134,12,0,0,1,0.208955223880597,4.7525938557890814,3.4008832155483626,4.933244257914046,844,1,0,0
"this photo speaks a thousand words, praying for all people being held hostage #sydneysiege #SydneyHostageCrisis http://t.co/Pk3wwqd8FS",0,[],[],1,http://t.co/oBDvLa1GAR,"['this', 'photo', 'speaks', 'a', 'thousand', 'words', 'praying', 'for', 'all', 'people', 'being', 'held', 'hostage', 'sydneysiege', 'sydneyhostagecrisis']",1,7,4,0,0,0,0,0,0,0,1,0,3,0,0,134,15,0,0,1,0.04477611940298507,4.558636582056292,2.4471580313422194,4.549224033604839,778,0,0,0
"As the #Sydneysiege drags on and bigotry flares up, Australians are saying #illridewithyou in solidarity with the Muslim community.",0,[],[],1,http://t.co/ueyPXExNPe,"['as', 'the', 'sydneysiege', 'drags', 'on', 'and', 'bigotry', 'flares', 'up', 'australians', 'are', 'saying', 'illridewithyou', 'in', 'solidarity', 'with', 'the', 'muslim', 'community']",0,7,4,0,0,0,0,0,0,0,5,1,2,0,0,131,19,0,0,1,0.030534351145038167,4.602949383699837,3.1775364999298623,5.392033576344441,2019,1,0,0
"""thank god 5sos aren't in sydney""

YEAH WELL PEOPLE'S FAMILIES ARE IN THAT CAFE YOU DICK",0,[],[],1,,"['thank', 'god', '5sos', 'arent', 'in', 'sydney', 'yeah', 'well', 'peoples', 'families', 'are', 'in', 'that', 'cafe', 'you', 'dick']",0,7,3,0,1,0,1,0,1,1,2,0,1,0,0,88,16,0,0,0,0.48863636363636365,4.480366309532809,1.8976270912904414,3.423245873936808,407,0,0,0
Thousands tweet declaring their solidarity with Muslims... #IllRideWithYou #sydneysiege http://t.co/Lq0VjkWreY http://t.co/DRsCNjqt4y,1,['http://t.co/Lq0VjkWreY'],['http://ind.pn/1st9OhX'],1,http://www.independent.co.uk,"['thousands', 'tweet', 'declaring', 'their', 'solidarity', 'with', 'muslims', 'illridewithyou', 'sydneysiege']",1,4,3,0,1,0,0,1,0,0,1,0,0,0,0,133,9,0,0,1,0.10526315789473684,5.061795406142103,4.058274146685951,5.972019451462222,2241,1,0,0
"Press Council confirms it has received complaints about Telegraph's ""Death Cult"" #sydneysiege afternoon front page http://t.co/WI4NrNtBcm",1,['http://t.co/WI4NrNtBcm'],['http://mumbrel.la/1xiPvdQ'],1,http://t.co/dL600npJFH,"['press', 'council', 'confirms', 'it', 'has', 'received', 'complaints', 'about', 'telegraphs', 'death', 'cult', 'sydneysiege', 'afternoon', 'front', 'page']",1,8,3,2,1,0,0,1,0,0,1,0,0,0,0,137,15,0,0,1,0.072992700729927,4.586001850311851,2.507855871695831,3.9943171526696366,1968,1,0,0
Why a hostage situation is neither the time nor place for selfies #sydneysiege http://t.co/AYGnzNVxOX http://t.co/yhHldK5Wne,1,['http://t.co/AYGnzNVxOX'],['http://ind.pn/1stgblx'],1,http://www.independent.co.uk,"['why', 'a', 'hostage', 'situation', 'is', 'neither', 'the', 'time', 'nor', 'place', 'for', 'selfies', 'sydneysiege']",1,5,2,0,0,0,0,0,0,0,3,0,2,0,1,124,13,0,0,1,0.08870967741935484,5.0616899189629345,4.058236168942767,5.971984710367952,2241,1,0,0
Now I've sent it all… father has brought his two young girls to pose and take pictures at hostage scene #sydneysiege http://t.co/s5tCMK5SO9,0,[],[],1,http://www.buzzfeed.com/markdistefano,"['now', 'ive', 'sent', 'it', 'all', 'father', 'has', 'brought', 'his', 'two', 'young', 'girls', 'to', 'pose', 'and', 'take', 'pictures', 'at', 'hostage', 'scene', 'sydneysiege']",1,6,5,2,2,0,0,2,1,1,2,0,1,0,0,139,21,0,0,1,0.050359712230215826,4.540216818960606,2.357934847000454,3.956744545282691,2050,1,0,0
"This man carries a gun, not a religion
#sydneysiege http://t.co/gIFZpW54Qk",0,[],[],1,,"['this', 'man', 'carries', 'a', 'gun', 'not', 'a', 'religion', 'sydneysiege']",1,4,1,0,0,0,0,0,1,0,0,0,3,0,0,74,9,0,0,1,0.08108108108108109,3.7989267385772014,1.3424226808222062,3.4148062795010126,1982,0,0,0
"A solitary lunatic, with a history of trauma, sexual violence and a shotgun. Not a jihad, just Martin Bryant in a hat. #sydneysiege",0,[],[],1,http://youtube.com/user/thatsmrrobertson,"['a', 'solitary', 'lunatic', 'with', 'a', 'history', 'of', 'trauma', 'sexual', 'violence', 'and', 'a', 'shotgun', 'not', 'a', 'jihad', 'just', 'martin', 'bryant', 'in', 'a', 'hat', 'sydneysiege']",0,8,0,3,0,0,0,0,3,0,4,0,5,0,0,131,23,0,0,1,0.030534351145038167,4.024198232206868,1.9030899869919435,3.51067903103221,1794,0,0,0
"If terrorism thrives on publicity, then the media has mostly played to script @Rory_Medcalf writes: http://t.co/eY2VcrnOJK #sydneysiege",1,['http://t.co/eY2VcrnOJK'],['http://www.lowyinterpreter.org/post/2014/12/15/Not-a-day-to-change-Australia-forever.aspx'],1,http://t.co/dxpiTpeZmZ,"['if', 'terrorism', 'thrives', 'on', 'publicity', 'then', 'the', 'media', 'has', 'mostly', 'played', 'to', 'script', 'rorymedcalf', 'writes', 'sydneysiege']",1,6,4,0,0,0,0,0,2,0,2,0,1,0,0,135,16,0,0,1,0.05925925925925926,4.209515014542631,2.9777236052888476,4.48294500774869,1883,1,0,0
"Those News Channels &amp; Anchors who didn't cover Assam riots citing 'Tyranny of Distance', are doing minute-by-minute coverage of #sydneysiege",0,[],[],1,,"['those', 'news', 'channels', 'amp', 'anchors', 'who', 'didnt', 'cover', 'assam', 'riots', 'citing', 'tyranny', 'of', 'distance', 'are', 'doing', 'minutebyminute', 'coverage', 'of', 'sydneysiege']",0,8,6,2,0,0,0,0,0,0,2,0,1,0,1,144,20,0,0,0,0.04861111111111111,3.074816440645175,2.2174839442139063,4.634447039794333,1154,0,0,0
Tonight pray for the hostages and their families in #sydneysiege and pray too for the police on whose courage and wisdom so much depends.,0,[],[],1,http://www.malcolmturnbull.com.au,"['tonight', 'pray', 'for', 'the', 'hostages', 'and', 'their', 'families', 'in', 'sydneysiege', 'and', 'pray', 'too', 'for', 'the', 'police', 'on', 'whose', 'courage', 'and', 'wisdom', 'so', 'much', 'depends']",0,10,0,1,1,0,0,1,2,0,7,0,2,0,0,137,24,0,0,1,0.0072992700729927005,3.9366142619752114,3.45117215751254,5.475639232370845,2253,1,0,0
Dozens of heavily armed police have surrounded the cafe in Sydney's Martin Place. #sydneysiege http://t.co/7NdqPYhwcY http://t.co/wMS99GGwE1,1,['http://t.co/7NdqPYhwcY'],['http://ab.co/1zmdiru'],1,http://t.co/knlFvfwxkf,"['dozens', 'of', 'heavily', 'armed', 'police', 'have', 'surrounded', 'the', 'cafe', 'in', 'sydneys', 'martin', 'place', 'sydneysiege']",1,6,3,1,0,0,0,0,1,0,2,0,1,0,0,140,14,0,0,1,0.09285714285714286,5.151314678777961,3.9277295597716546,5.68997533143357,2817,1,0,0
What is happing in #sydneysiege has nothing to do with #islam. These terrorist groups do NOT represent Islam at all. http://t.co/NtTNrXO368,0,[],[],1,http://t.co/cGSLhu9CDy,"['what', 'is', 'happing', 'in', 'sydneysiege', 'has', 'nothing', 'to', 'do', 'with', 'islam', 'these', 'terrorist', 'groups', 'do', 'not', 'represent', 'islam', 'at', 'all']",1,4,7,1,0,0,0,0,1,0,3,0,2,0,1,139,20,0,0,1,0.07913669064748201,4.017158598487815,1.1760912590556813,2.978180516937414,1973,0,0,0
"DO NOT TWEET POLICE MOVEMENTS. Don't tweet photos of police, their faces, their location, anything. Seriously. It's simple #sydneysiege",0,[],[],1,http://t.co/2dFkKS4vxI,"['do', 'not', 'tweet', 'police', 'movements', 'dont', 'tweet', 'photos', 'of', 'police', 'their', 'faces', 'their', 'location', 'anything', 'seriously', 'its', 'simple', 'sydneysiege']",0,8,3,2,3,0,0,3,2,0,1,0,0,0,0,135,19,0,0,1,0.2074074074074074,3.6053050461411096,1.0,2.678518379040114,1733,0,0,0
Australian Muslim youth handed out 2000 flowers and 3600 water bottles to people in sydney #illridewithyou http://t.co/DDUknU9jqr,0,[],[],1,http://zohaibnawaz.com,"['australian', 'muslim', 'youth', 'handed', 'out', '2000', 'flowers', 'and', '3600', 'water', 'bottles', 'to', 'people', 'in', 'sydney', 'illridewithyou']",1,8,1,1,0,0,0,0,0,2,2,1,0,0,0,129,16,0,0,1,0.046511627906976744,4.222248116858932,1.4913616938342726,4.431492424945561,951,0,0,0
From this Muslim: The Australians tweeting #illridewithyou are my brothers and sisters. The gunman and his sympathizers are my enemies.,0,[],[],1,http://www.el-baghdadi.com,"['from', 'this', 'muslim', 'the', 'australians', 'tweeting', 'illridewithyou', 'are', 'my', 'brothers', 'and', 'sisters', 'the', 'gunman', 'and', 'his', 'sympathizers', 'are', 'my', 'enemies']",0,7,4,0,3,2,0,1,0,0,3,0,3,0,0,135,20,0,0,1,0.037037037037037035,4.864018363932366,3.13640344813399,4.456563394860185,2167,0,0,0
Who are Australia's radicalised Muslims? http://t.co/OJwV3U8EqL #sydneysiege #MartinPlaceSiege #Lindt http://t.co/dUM7BM0GPu,1,['http://t.co/OJwV3U8EqL'],['http://bbc.in/1mfHYIH'],1,http://t.co/BpE9AXyAQz,"['who', 'are', 'australias', 'radicalised', 'muslims', 'sydneysiege', 'martinplacesiege', 'lindt']",1,4,3,0,0,0,0,0,0,0,0,0,0,0,1,124,8,1,0,1,0.1532258064516129,3.016615547557177,2.225309281725863,4.09191304667608,96,1,0,0
Praying for the hostages in Sydney. Please let this end safely.,0,[],[],1,http://t.co/OpmJYPMTD2,"['praying', 'for', 'the', 'hostages', 'in', 'sydney', 'please', 'let', 'this', 'end', 'safely']",0,4,2,0,0,0,0,0,1,0,2,0,2,0,0,63,11,0,0,1,0.047619047619047616,3.9683428309589455,4.4178203174501425,6.85126403732785,1776,1,0,0
#IllRideWithYou: where people offer to accompany people who fear for their safety on their train/bus trip home gives me hope. #SydneySiege,0,[],[],1,http://t.co/UK0Cq43lEy,"['illridewithyou', 'where', 'people', 'offer', 'to', 'accompany', 'people', 'who', 'fear', 'for', 'their', 'safety', 'on', 'their', 'trainbus', 'trip', 'home', 'gives', 'me', 'hope', 'sydneysiege']",0,7,4,2,3,1,0,2,0,0,2,0,0,0,2,138,21,0,0,1,0.043478260869565216,3.5347873586294916,1.792391689498254,3.5935075893317654,2001,0,0,0
People are actually taking selfies on the site of the #sydneysiege http://t.co/IGzN45UkSO http://t.co/3rzcvU7Kg2,1,['http://t.co/IGzN45UkSO'],['http://ind.pn/1uHF50w'],1,http://t.co/GsqzXf7Q10,"['people', 'are', 'actually', 'taking', 'selfies', 'on', 'the', 'site', 'of', 'the', 'sydneysiege']",1,4,2,0,0,0,0,0,1,0,2,0,2,0,0,112,11,0,0,1,0.08035714285714286,5.062085363840253,4.058350092210653,5.972165333718089,2241,1,0,0
Shocked by events in Sydney.  Thoughts are with those affected.  We are in close touch with Australian colleagues.,0,[],[],1,http://www.gov.uk/fco,"['shocked', 'by', 'events', 'in', 'sydney', 'thoughts', 'are', 'with', 'those', 'affected', 'we', 'are', 'in', 'close', 'touch', 'with', 'australian', 'colleagues']",0,5,4,2,1,1,0,0,0,0,5,0,1,0,0,114,18,0,0,1,0.043859649122807015,2.1903316981702914,2.247973266361807,4.014646524684032,150,1,0,0
"Disgusted by any media coverage of the #SydneySiege? Protest it by not clicking, not buying, not engaging with irresponsible journalism.",0,[],[],1,http://t.co/eotcwPq7nD,"['disgusted', 'by', 'any', 'media', 'coverage', 'of', 'the', 'sydneysiege', 'protest', 'it', 'by', 'not', 'clicking', 'not', 'buying', 'not', 'engaging', 'with', 'irresponsible', 'journalism']",0,5,4,1,1,0,0,1,3,0,4,0,2,0,0,136,20,1,0,1,0.029411764705882353,3.8494808372439864,2.1760912590556813,4.380138853265417,2123,1,0,0
Police outside the Lindt cafe in Martin Place. Photo by Fairfax photographer Daniel Munoz. #SydneySiege http://t.co/2bmB5jRqjI,0,[],[],1,http://t.co/zpeRtoZrSG,"['police', 'outside', 'the', 'lindt', 'cafe', 'in', 'martin', 'place', 'photo', 'by', 'fairfax', 'photographer', 'daniel', 'munoz', 'sydneysiege']",1,9,0,2,0,0,0,0,0,0,3,0,1,0,0,126,15,0,0,1,0.10317460317460317,4.927919300953586,3.629613445378183,5.487402832623383,2257,1,0,0
"The fact that Harry tweeted about Sydney, just proves how much he cares. 

Love that boy ♥

#sydneysiege",0,[],[],1,http://t.co/aCQA2tTRJn,"['the', 'fact', 'that', 'harry', 'tweeted', 'about', 'sydney', 'just', 'proves', 'how', 'much', 'he', 'cares', 'love', 'that', 'boy', 'sydneysiege']",0,5,4,1,1,0,0,1,1,0,3,0,1,0,1,104,17,0,0,1,0.038461538461538464,4.94179954162426,2.3961993470957363,4.731846525848303,931,0,0,0
#illridewithyou reflects the true #aussiespirit during the undesirable actions of the few! Stand tall in the face of adversity! #SydneySiege,0,[],[],1,http://t.co/EMnxWgzdEk,"['illridewithyou', 'reflects', 'the', 'true', 'aussiespirit', 'during', 'the', 'undesirable', 'actions', 'of', 'the', 'few', 'stand', 'tall', 'in', 'the', 'face', 'of', 'adversity', 'sydneysiege']",0,8,1,3,0,0,0,0,0,0,4,0,4,0,0,140,20,0,1,0,0.02142857142857143,3.1908917169221698,0.0,3.137986732723532,808,0,0,0
This is not going to end well in Sydney . Wake up Britain it's coming here.,0,[],[],1,http://t.co/UWPn80YeGV,"['this', 'is', 'not', 'going', 'to', 'end', 'well', 'in', 'sydney', 'wake', 'up', 'britain', 'its', 'coming', 'here']",0,1,6,0,1,0,0,1,3,0,1,1,1,0,0,75,15,0,0,1,0.05333333333333334,4.51023660526339,2.5538830266438746,4.971512419107553,1185,0,0,0
"#SYDNEYSIEGE: Police storming #Lindt Cafe, paramedics on scene http://t.co/kJdiVv0nB9 http://t.co/Ny7rYKuH2g",1,['http://t.co/kJdiVv0nB9'],['http://on.rt.com/4inof0'],1,http://RT.com,"['sydneysiege', 'police', 'storming', 'lindt', 'cafe', 'paramedics', 'on', 'scene']",1,4,1,2,0,0,0,0,0,0,1,0,0,0,0,108,8,0,0,1,0.19444444444444445,5.011168524708547,4.126033948051813,5.916285462254459,1952,1,0,0
In case of queries about Indian nationals following  events in Sydney contact Dr Viond Bahade Dy Consul General at phone +61 481 453550,0,[],[],1,http://t.co/JrIyt2Dykd,"['in', 'case', 'of', 'queries', 'about', 'indian', 'nationals', 'following', 'events', 'in', 'sydney', 'contact', 'dr', 'viond', 'bahade', 'dy', 'consul', 'general', 'at', 'phone', '61', '481', '453550']",0,11,1,3,0,0,0,0,0,3,5,0,0,0,0,135,23,0,0,0,0.06666666666666667,3.874423830586502,2.907411360774586,5.2743795600564995,1090,1,0,0
Sydney siege is over. More details to follow.,0,[],[],1,http://www.police.nsw.gov.au,"['sydney', 'siege', 'is', 'over', 'more', 'details', 'to', 'follow']",0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,45,8,0,0,1,0.044444444444444446,4.434696618924666,3.0813473078041325,4.873547282737765,2110,1,0,0
"I'll be honest, the multi-faith prayer vigil is making me a little teary. #sydneysiege http://t.co/4eWj2PeTpn",0,[],[],1,http://t.co/9RnFkamtqx,"['ill', 'be', 'honest', 'the', 'multifaith', 'prayer', 'vigil', 'is', 'making', 'me', 'a', 'little', 'teary', 'sydneysiege']",1,4,3,2,1,1,0,0,1,0,0,0,2,0,0,109,14,0,0,1,0.03669724770642202,4.188534769899359,1.2041199826559248,3.532244643626582,2081,1,0,0
"hope they'll be safe. I'm at the opposite of the world but I'll pray for you, Sydney #illridewithyou #PrayForSydney http://t.co/VEcdVkGnRP",0,[],[],1,https://twitter.com/irwinsmyfav/status/518151003917795328,"['hope', 'theyll', 'be', 'safe', 'im', 'at', 'the', 'opposite', 'of', 'the', 'world', 'but', 'ill', 'pray', 'for', 'you', 'sydney', 'illridewithyou', 'prayforsydney']",1,7,2,3,1,0,1,0,0,0,4,0,2,0,0,138,19,0,0,1,0.08695652173913043,4.469380135849925,1.2304489213782739,3.9828137621318627,455,0,0,0
Sending all my love to Sydney. Horrible situation... Stay safe everybody.,0,[],[],1,http://www.earthtoalex.com,"['sending', 'all', 'my', 'love', 'to', 'sydney', 'horrible', 'situation', 'stay', 'safe', 'everybody']",0,4,2,2,1,1,0,0,0,0,0,0,1,0,0,73,11,0,0,1,0.0547945205479452,4.2033593015223,3.9595183769729982,6.013618252058667,2167,1,0,0
"""Profoundly shocking"" -Australia PM Tony Abbott delivers second  #sydneysiege statement. MORE: http://t.co/VaKt3ZpRZR http://t.co/I9VOzKLcET",1,['http://t.co/VaKt3ZpRZR'],['http://bbc.in/1vPDuWA'],1,http://t.co/hqt08RrbCA,"['profoundly', 'shocking', 'australia', 'pm', 'tony', 'abbott', 'delivers', 'second', 'sydneysiege', 'statement', 'more']",1,5,1,3,0,0,0,0,1,0,0,0,0,0,0,140,11,0,0,1,0.16428571428571428,5.27219679310154,4.9198309142782035,6.912449456729209,2873,1,0,0
"“This is obviously a deeply concerning incident,” Australian Prime Minister says on unfolding situation in Sydney. http://t.co/02SVSxOrFt",1,['http://t.co/02SVSxOrFt'],['http://cnn.it/1wxhCTG'],1,http://t.co/HjKR4r61U5,"['this', 'is', 'obviously', 'a', 'deeply', 'concerning', 'incident', 'australian', 'prime', 'minister', 'says', 'on', 'unfolding', 'situation', 'in', 'sydney']",1,4,4,3,0,0,0,0,1,0,2,0,2,0,0,137,16,0,0,1,0.072992700729927,4.564168766882124,5.204532366562377,7.336816609265504,2903,1,0,0
I BEAT THE FUCK OUT OF THAT FUCKING JABRONI IN THE AUSTRALIA #sydneysiege,0,[],[],1,http://www.sheikmovie.com,"['i', 'beat', 'the', 'fuck', 'out', 'of', 'that', 'fucking', 'jabroni', 'in', 'the', 'australia', 'sydneysiege']",0,5,2,0,0,1,0,0,0,0,3,0,3,0,0,73,13,0,0,0,0.6712328767123288,4.208710019906401,3.586024382386976,5.656018622002525,1938,1,0,0
Follow @BBCNewsAus and our LIVE page for more updates on #sydneysiege http://t.co/HF9YspoYHL #Lindt http://t.co/IfCERWGP2C,1,['http://t.co/HF9YspoYHL'],['http://bbc.in/1vPDuWA'],1,http://t.co/hqt08RrbCA,"['follow', 'bbcnewsaus', 'and', 'our', 'live', 'page', 'for', 'more', 'updates', 'on', 'sydneysiege', 'lindt']",1,5,1,1,1,1,0,0,0,0,3,0,0,0,0,122,12,0,0,1,0.20491803278688525,5.272194472563573,4.9198309142782035,6.912448872305492,2873,1,0,0
#sydneysiege #sydneycafesiege our thoughts and prayers r w all Australians tonight. America will NEVER forget that u stood w us after 9/11,0,[],[],1,http://t.co/KdaFFv5K5J,"['sydneysiege', 'sydneycafesiege', 'our', 'thoughts', 'and', 'prayers', 'r', 'w', 'all', 'australians', 'tonight', 'america', 'will', 'never', 'forget', 'that', 'u', 'stood', 'w', 'us', 'after', '911']",0,4,5,2,2,2,0,0,2,1,4,0,1,1,0,138,22,0,0,1,0.050724637681159424,4.395029188533373,3.1595671932336202,5.081084346807251,2083,1,0,0
Shocked and disgusted about what's happening in Sydney... Those poor people trapped in that cafe.. #illridewithyou,0,[],[],1,http://t.co/n9opE1MZAX,"['shocked', 'and', 'disgusted', 'about', 'whats', 'happening', 'in', 'sydney', 'those', 'poor', 'people', 'trapped', 'in', 'that', 'cafe', 'illridewithyou']",0,5,4,1,0,0,0,0,0,0,4,0,2,0,0,114,16,0,0,1,0.02631578947368421,3.093421685162235,2.6444385894678386,5.041917469476082,1331,1,0,0
"If you are in Sydney near Martin Place, do NOT tweet police movements, or mention them anywhere else.",0,[],[],1,,"['if', 'you', 'are', 'in', 'sydney', 'near', 'martin', 'place', 'do', 'not', 'tweet', 'police', 'movements', 'or', 'mention', 'them', 'anywhere', 'else']",0,4,4,1,2,0,1,1,3,0,4,0,0,0,0,101,18,0,0,1,0.06930693069306931,4.700305575614703,1.7708520116421442,3.3981136917305026,1176,0,0,0
I admire how the Australian police have dealt with #sydneysiege so far. Patience. Communication. No bullets fired. US Police - take note.,0,[],[],1,,"['i', 'admire', 'how', 'the', 'australian', 'police', 'have', 'dealt', 'with', 'sydneysiege', 'so', 'far', 'patience', 'communication', 'no', 'bullets', 'fired', 'us', 'police', 'take', 'note']",0,8,5,1,1,2,0,0,2,0,1,0,2,0,1,137,21,0,0,1,0.058394160583941604,2.315970345456918,2.401400540781544,4.748009619418495,564,0,0,0
"Australian PM Abbott expected to speak soon on ""reported hostage-taking incident"" in Sydney, @9NewsAUS reports - @WorldNews",0,[],[],1,http://t.co/v7GWW7yYST,"['australian', 'pm', 'abbott', 'expected', 'to', 'speak', 'soon', 'on', 'reported', 'hostagetaking', 'incident', 'in', 'sydney', '9newsaus', 'reports', 'worldnews']",0,6,4,1,0,0,0,0,1,1,2,0,0,0,0,123,16,0,0,0,0.08943089430894309,4.997949640594435,4.566708473392467,6.577057058047691,2080,1,0,0
"Anticipating backlash, Australians start #illridewithyou campaign to support Muslims http://t.co/OwlpLBy32e http://t.co/G0ri6QlEW8",1,['http://t.co/OwlpLBy32e'],['http://tribune.com.pk/story/807123/illridewithyou-supports-muslims-amid-sydney-siege/'],1,http://tribune.com.pk/,"['anticipating', 'backlash', 'australians', 'start', 'illridewithyou', 'campaign', 'to', 'support', 'muslims']",1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,130,9,0,0,1,0.07692307692307693,5.174559845607689,3.1075491297446862,5.386465076774046,1727,0,0,0
"Rest assured, in a non-judgmental way, we are monitoring Sydney, Australia's ongoing workplace incident.",0,[],[],1,https://www.kickstarter.com/projects/164370142/the-rabbit-on-the-moon,"['rest', 'assured', 'in', 'a', 'nonjudgmental', 'way', 'we', 'are', 'monitoring', 'sydney', 'australias', 'ongoing', 'workplace', 'incident']",0,6,4,1,1,1,0,0,0,0,1,0,1,0,0,104,14,0,0,1,0.028846153846153848,3.3783979009481375,2.884228769632604,4.678563900184949,758,0,0,0
.@amcoren's report on what we know right now about the #sydneysiege: http://t.co/lkXAAgN5Rg,1,['http://t.co/lkXAAgN5Rg'],['http://cnn.it/1vQRz6a'],1,http://t.co/VwlJk1qqHE,"['amcorens', 'report', 'on', 'what', 'we', 'know', 'right', 'now', 'about', 'the', 'sydneysiege']",1,3,1,0,1,1,0,0,2,0,2,0,1,0,1,91,11,0,0,1,0.054945054945054944,4.240024783218719,2.5024271199844326,4.244425572172935,1084,1,0,0
Thoughts are with you Sydney 😔,0,[],[],1,http://www.deansherwood.com,"['thoughts', 'are', 'with', 'you', 'sydney']",0,1,2,0,1,0,1,0,0,0,1,0,0,0,0,30,5,0,0,0,0.06666666666666667,4.340126706105432,2.782472624166286,5.05531333525992,1367,0,0,0
Massive respect to @nswpolice today. Their professionalism and calmness under such circumstances is amazing. #sydneysiege,0,[],[],1,http://t.co/bhAtD0fLTG,"['massive', 'respect', 'to', 'nswpolice', 'today', 'their', 'professionalism', 'and', 'calmness', 'under', 'such', 'circumstances', 'is', 'amazing', 'sydneysiege']",0,6,2,3,1,0,0,1,0,0,2,0,0,0,0,121,15,0,0,1,0.01652892561983471,4.767259787369816,2.403120521175818,4.196701112433386,1665,0,0,0
"This is a man with a gun.
Not a religion.
This is a man with a gun.
Not a people.
He is no more powerful than we let him be.
#sydneysiege",0,[],[],1,,"['this', 'is', 'a', 'man', 'with', 'a', 'gun', 'not', 'a', 'religion', 'this', 'is', 'a', 'man', 'with', 'a', 'gun', 'not', 'a', 'people', 'he', 'is', 'no', 'more', 'powerful', 'than', 'we', 'let', 'him', 'be', 'sydneysiege']",0,6,6,1,3,1,0,2,3,0,3,0,9,0,0,137,31,0,0,1,0.0364963503649635,4.373316665173873,1.3010299956639813,2.966610986681934,875,0,0,0
Video: The moment the police stormed the Sydney cafe. Police confirm the siege is now over. http://t.co/E7RSvVibiu http://t.co/u6dVtuoAUc,1,['http://t.co/E7RSvVibiu'],['http://www.buzzfeed.com/bradesposito/martinplace?sub=3546170_4488092'],1,http://www.buzzfeed.com/news,"['video', 'the', 'moment', 'the', 'police', 'stormed', 'the', 'sydney', 'cafe', 'police', 'confirm', 'the', 'siege', 'is', 'now', 'over']",1,5,3,1,0,0,0,0,1,0,2,0,4,0,0,137,16,0,0,1,0.08029197080291971,4.5721277878771,3.545307116465824,5.273970692702939,727,1,0,0
"While all eyes on #sydneysiege - 5 shot dead in Philadelphia, in the much bigger acceptable terrorism of US gun crime http://t.co/9N4VUmhhml",1,['http://t.co/9N4VUmhhml'],['http://abc7chicago.com/news/as-many-as-5-dead-in-3-suburban-philly-shootings/437053/'],1,http://goo.gl/nTmq1s,"['while', 'all', 'eyes', 'on', 'sydneysiege', '5', 'shot', 'dead', 'in', 'philadelphia', 'in', 'the', 'much', 'bigger', 'acceptable', 'terrorism', 'of', 'us', 'gun', 'crime']",1,7,1,1,1,1,0,0,1,1,5,0,2,0,0,140,20,0,0,1,0.05,4.774487768479427,2.53655844257153,4.177536499929862,2015,0,0,0
"Muslim extremists are always so open to reason and negotiation.
This should end well.
#sydneysiege",0,[],[],1,http://t.co/YKxpPI8Mx8,"['muslim', 'extremists', 'are', 'always', 'so', 'open', 'to', 'reason', 'and', 'negotiation', 'this', 'should', 'end', 'well', 'sydneysiege']",0,5,2,1,0,0,0,0,3,0,1,0,1,1,0,98,15,0,0,1,0.02040816326530612,4.340999022531442,3.495821753385906,5.249926871404448,2154,1,0,0
