text,text_token
"BREAKING PHOTO: Gunmen take hostages at Sydney cafe, wave Islamic flag http://t.co/zmSo3ARDVs http://t.co/z0qXKdiCnM","['breaking', 'photo', 'gunmen', 'take', 'hostages', 'at', 'sydney', 'cafe', 'wave', 'islamic', 'flag']"
"Hostage taker in Sydney cafe demands ISIS flag and call with Australian PM, Sky News reports. http://t.co/a2vgrn30Xh #sydneysiege","['hostage', 'taker', 'in', 'sydney', 'cafe', 'demands', 'isis', 'flag', 'and', 'call', 'with', 'australian', 'pm', 'sky', 'news', 'reports', 'sydneysiege']"
"Sadly, at this stage, there are two confirmed deaths from what is described as cardiac arrest. Incredibly sad. #SydneySiege","['sadly', 'at', 'this', 'stage', 'there', 'are', 'two', 'confirmed', 'deaths', 'from', 'what', 'is', 'described', 'as', 'cardiac', 'arrest', 'incredibly', 'sad', 'sydneysiege']"
Australian TV pictures show police storming cafe under siege in Sydney http://t.co/H1izlrYc4t,"['australian', 'tv', 'pictures', 'show', 'police', 'storming', 'cafe', 'under', 'siege', 'in', 'sydney']"
SYDNEY AIRSPACE CLOSED,"['sydney', 'airspace', 'closed']"
BREAKING: Police have confirmed 3 people escape Sydney cafe where hostages are being held,"['breaking', 'police', 'have', 'confirmed', '3', 'people', 'escape', 'sydney', 'cafe', 'where', 'hostages', 'are', 'being', 'held']"
Sydney hostage-taker has reportedly demanded an ISIS flag http://t.co/zeTA5p7OYc,"['sydney', 'hostagetaker', 'has', 'reportedly', 'demanded', 'an', 'isis', 'flag']"
"As per the request of police, we will not be airing any of the gunman's demands or what the hostages have been forced to tell us.","['as', 'per', 'the', 'request', 'of', 'police', 'we', 'will', 'not', 'be', 'airing', 'any', 'of', 'the', 'gunmans', 'demands', 'or', 'what', 'the', 'hostages', 'have', 'been', 'forced', 'to', 'tell', 'us']"
Heavy police activity at Sydney cafe shown on @abcnews livestream just now. Many shots fired. http://t.co/jlAOd5Ptmn http://t.co/5DksIzJCZN,"['heavy', 'police', 'activity', 'at', 'sydney', 'cafe', 'shown', 'on', 'abcnews', 'livestream', 'just', 'now', 'many', 'shots', 'fired']"
"thank god  #SydneySiege is over. so much respect to the police, their courage and bravery is truly amazing. RIP to the 2 people :(","['thank', 'god', 'sydneysiege', 'is', 'over', 'so', 'much', 'respect', 'to', 'the', 'police', 'their', 'courage', 'and', 'bravery', 'is', 'truly', 'amazing', 'rip', 'to', 'the', '2', 'people']"
Full statement from PM Abbott on #Sydneysiege #MartinPlace #Lindt. http://t.co/7ilKZGNBDz,"['full', 'statement', 'from', 'pm', 'abbott', 'on', 'sydneysiege', 'martinplace', 'lindt']"
#Sydneysiege: what we know http://t.co/rhQ4TLeqHE http://t.co/t0RBx9kS69,"['sydneysiege', 'what', 'we', 'know']"
BREAKING @SkyBusiness : another five hostages seen escaping #sydneysiege http://t.co/vyRgI10t7F (@carsonscottLIVE),"['breaking', 'skybusiness', 'another', 'five', 'hostages', 'seen', 'escaping', 'sydneysiege', 'carsonscottlive']"
"Uber backtracks, offers free rides after prices were gouged for people fleeing from Sydney hostage drama: http://t.co/cSIT4JaCjk","['uber', 'backtracks', 'offers', 'free', 'rides', 'after', 'prices', 'were', 'gouged', 'for', 'people', 'fleeing', 'from', 'sydney', 'hostage', 'drama']"
"Hearing about the hostage situation in Sydney, I hope everything calms soon, and no one is harmed","['hearing', 'about', 'the', 'hostage', 'situation', 'in', 'sydney', 'i', 'hope', 'everything', 'calms', 'soon', 'and', 'no', 'one', 'is', 'harmed']"
"Hostages Held In Downtown Sydney Cafe — Live updates from @BuzzFeedNews, @BuzzFeedOz http://t.co/HFOY0ctLNV http://t.co/MwoqhXPj3F","['hostages', 'held', 'in', 'downtown', 'sydney', 'cafe', 'live', 'updates', 'from', 'buzzfeednews', 'buzzfeedoz']"
"Hostages reported in armed robbery situation inside café in Martin Place, Sydney - @dailytelegraph http://t.co/p7Z19DDeJ1","['hostages', 'reported', 'in', 'armed', 'robbery', 'situation', 'inside', 'café', 'in', 'martin', 'place', 'sydney', 'dailytelegraph']"
"BREAKING: Gunman takes hostages in cafe in Martin Place, Sydney  http://t.co/vj8G6m6VYs","['breaking', 'gunman', 'takes', 'hostages', 'in', 'cafe', 'in', 'martin', 'place', 'sydney']"
"Total 5 hostages have left Lindt #MartinPlace; 3 men, 2 women. LIVE: http://t.co/Ni4ouWAGoO. #SydneySiege #9News http://t.co/CKB2uLPHVd","['total', '5', 'hostages', 'have', 'left', 'lindt', 'martinplace', '3', 'men', '2', 'women', 'live', 'sydneysiege', '9news']"
Take a break from bashing Cheney and waterboarding. Possible ISIS terrorist attack ongoing in Sydney. http://t.co/nkksw4ozE2,"['take', 'a', 'break', 'from', 'bashing', 'cheney', 'and', 'waterboarding', 'possible', 'isis', 'terrorist', 'attack', 'ongoing', 'in', 'sydney']"
FIRST PHOTOS: Hostage pressed against a window. #SydneySiege http://t.co/MOy8zCHp5a,"['first', 'photos', 'hostage', 'pressed', 'against', 'a', 'window', 'sydneysiege']"
Further @channeltennews reporting #sydneysiege gunman says there are 4 bombs: 2 in cafe and 2 elsewhere in CBD.,"['further', 'channeltennews', 'reporting', 'sydneysiege', 'gunman', 'says', 'there', 'are', '4', 'bombs', '2', 'in', 'cafe', 'and', '2', 'elsewhere', 'in', 'cbd']"
"Islamist militants take hostages in Sydney café, display black jihadist flag http://t.co/Audo3xS9w3 #sydneysiege http://t.co/mDWczVjCNc","['islamist', 'militants', 'take', 'hostages', 'in', 'sydney', 'café', 'display', 'black', 'jihadist', 'flag', 'sydneysiege']"
"BREAKING NEWS: Gunmen take hostages at Sydney cafe, wave Islamic flag http://t.co/zmSo3ARDVs http://t.co/HFW40OyVUz","['breaking', 'news', 'gunmen', 'take', 'hostages', 'at', 'sydney', 'cafe', 'wave', 'islamic', 'flag']"
Construction workers gather in front of #Sydney Opera House after evacuation: http://t.co/z9JrtJ2IN3 #sydneysiege http://t.co/9FphFGenb6,"['construction', 'workers', 'gather', 'in', 'front', 'of', 'sydney', 'opera', 'house', 'after', 'evacuation', 'sydneysiege']"
Praying for the safety of all the hostages being held by some criminal in the cafe in Sydney. Preparing for the collective blame as well.,"['praying', 'for', 'the', 'safety', 'of', 'all', 'the', 'hostages', 'being', 'held', 'by', 'some', 'criminal', 'in', 'the', 'cafe', 'in', 'sydney', 'preparing', 'for', 'the', 'collective', 'blame', 'as', 'well']"
Report #SydneySiege: Text of flag translated as 'There is no God but Allah and Muhammad is the messenger of God.' http://t.co/0NSJuN7ran,"['report', 'sydneysiege', 'text', 'of', 'flag', 'translated', 'as', 'there', 'is', 'no', 'god', 'but', 'allah', 'and', 'muhammad', 'is', 'the', 'messenger', 'of', 'god']"
"Strange flag in #Sydney, not the one affiliated with #ISIS. http://t.co/36m6A3AKSb","['strange', 'flag', 'in', 'sydney', 'not', 'the', 'one', 'affiliated', 'with', 'isis']"
The flag in the window of the Lindt cafe in Martin Place is not an Islamic State flag. An explanation: http://t.co/PD570btTiZ #SydneySiege,"['the', 'flag', 'in', 'the', 'window', 'of', 'the', 'lindt', 'cafe', 'in', 'martin', 'place', 'is', 'not', 'an', 'islamic', 'state', 'flag', 'an', 'explanation', 'sydneysiege']"
Picture of one of the women seen running from the #sydneysiege cafe. She is wearing a uniform with the Lindt logo http://t.co/WCAHu0wRgk,"['picture', 'of', 'one', 'of', 'the', 'women', 'seen', 'running', 'from', 'the', 'sydneysiege', 'cafe', 'she', 'is', 'wearing', 'a', 'uniform', 'with', 'the', 'lindt', 'logo']"
Ongoing hostage situation in Sydney café. #sydneyseige  Australian PM convenes National Security Committee of cabinet http://t.co/KDp8R6wdOm,"['ongoing', 'hostage', 'situation', 'in', 'sydney', 'café', 'sydneyseige', 'australian', 'pm', 'convenes', 'national', 'security', 'committee', 'of', 'cabinet']"
US consulate in #Sydney reportedly evacuated amid ongoing hostage situation at chocolate shop http://t.co/n4D3yGjso9 http://t.co/ayL7vvqxl8,"['us', 'consulate', 'in', 'sydney', 'reportedly', 'evacuated', 'amid', 'ongoing', 'hostage', 'situation', 'at', 'chocolate', 'shop']"
#BREAKING: At least two people have died following the #SydneySiege. 5 people are being treated by paramedics.,"['breaking', 'at', 'least', 'two', 'people', 'have', 'died', 'following', 'the', 'sydneysiege', '5', 'people', 'are', 'being', 'treated', 'by', 'paramedics']"
"Hostage situation ongoing in Sydney business district.

LIVE: http://t.co/j1ljDbazOw
UPDATES: http://t.co/PD7pVfU9pQ http://t.co/KHoDrDWaeV","['hostage', 'situation', 'ongoing', 'in', 'sydney', 'business', 'district', 'live', 'updates']"
Another hostage flees the scene of the #sydneysiege | https://t.co/OFlGOOJheJ | Courtesy @9NewsAUS,"['another', 'hostage', 'flees', 'the', 'scene', 'of', 'the', 'sydneysiege', 'courtesy', '9newsaus']"
Sydney Opera House among buildings evacuated due to #SydneySiege: http://t.co/xQtgKojdnC http://t.co/LPOz3sxOI7,"['sydney', 'opera', 'house', 'among', 'buildings', 'evacuated', 'due', 'to', 'sydneysiege']"
#pmharper tweets 'Canada's thoughts and prayers are with our Australian friends.' 13-40 hostages held in cafe in #Sydney. #SydneySiege,"['pmharper', 'tweets', 'canadas', 'thoughts', 'and', 'prayers', 'are', 'with', 'our', 'australian', 'friends', '1340', 'hostages', 'held', 'in', 'cafe', 'in', 'sydney', 'sydneysiege']"
Five free but an unknown number remain trapped in dramatic siege in Sydney: http://t.co/VUVPPrKuDc #sydneysiege http://t.co/oHEoDf8r3H,"['five', 'free', 'but', 'an', 'unknown', 'number', 'remain', 'trapped', 'in', 'dramatic', 'siege', 'in', 'sydney', 'sydneysiege']"
#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,"['breaking', 'police', 'have', 'confirmed', 'that', 'the', 'sydneysiege', 'is', 'over', '9news']"
Sydney gunman was shot by police and is confirmed dead #sydneysiege #SydneyHostageCrisis,"['sydney', 'gunman', 'was', 'shot', 'by', 'police', 'and', 'is', 'confirmed', 'dead', 'sydneysiege', 'sydneyhostagecrisis']"
#BREAKING: Two more hostages have just escaped from #sydneysiege,"['breaking', 'two', 'more', 'hostages', 'have', 'just', 'escaped', 'from', 'sydneysiege']"
Sydney Siege: Five Hostages Flee Lindt Chocolate Cafe in Australia http://t.co/USeXeZrv5s - GTA IN REAL LIFE HAHAHA,"['sydney', 'siege', 'five', 'hostages', 'flee', 'lindt', 'chocolate', 'cafe', 'in', 'australia', 'gta', 'in', 'real', 'life', 'hahaha']"
"According to Seven, this is a picture of the gunman http://t.co/3Zor3gSOSO","['according', 'to', 'seven', 'this', 'is', 'a', 'picture', 'of', 'the', 'gunman']"
The Sydney cafe siege may be part of a larger plot. @Y7News #MartinPlaceSiege http://t.co/f2aTNEpjmh http://t.co/DE4IBxv73K,"['the', 'sydney', 'cafe', 'siege', 'may', 'be', 'part', 'of', 'a', 'larger', 'plot', 'y7news', 'martinplacesiege']"
UPDATE: Police confirm they have made contact with the gunman. There are no reported injuries. #9News http://t.co/nZWY5ZyWBe,"['update', 'police', 'confirm', 'they', 'have', 'made', 'contact', 'with', 'the', 'gunman', 'there', 'are', 'no', 'reported', 'injuries', '9news']"
#BREAKING: @dan_murphy &amp; @chriskkenny have the latest on the hostages inside the Lindt Cafe #SydneySiege. Ch 601 http://t.co/rVeawjhLgf,"['breaking', 'danmurphy', 'amp', 'chriskkenny', 'have', 'the', 'latest', 'on', 'the', 'hostages', 'inside', 'the', 'lindt', 'cafe', 'sydneysiege', 'ch', '601']"
"RT @cnnbrk: Police negotiators have contacted hostage taker in Sydney cafe, police official says. http://t.co/1OIEbeSwIO #sydneysiege","['rt', 'cnnbrk', 'police', 'negotiators', 'have', 'contacted', 'hostage', 'taker', 'in', 'sydney', 'cafe', 'police', 'official', 'says', 'sydneysiege']"
Most Muslim men I know would risk their lives to take down that coward holding hostages in the #SydneySiege,"['most', 'muslim', 'men', 'i', 'know', 'would', 'risk', 'their', 'lives', 'to', 'take', 'down', 'that', 'coward', 'holding', 'hostages', 'in', 'the', 'sydneysiege']"
Sydney's central business district is under lockdown as gunman takes hostages at a cafe. Live stream as it unfolds: http://t.co/J7YKJcaPqt,"['sydneys', 'central', 'business', 'district', 'is', 'under', 'lockdown', 'as', 'gunman', 'takes', 'hostages', 'at', 'a', 'cafe', 'live', 'stream', 'as', 'it', 'unfolds']"
BREAKING @SkyBusiness : Sixth hostage escapes from #sydneysiege http://t.co/oiEBHhAVeK (@carsonscottLIVE),"['breaking', 'skybusiness', 'sixth', 'hostage', 'escapes', 'from', 'sydneysiege', 'carsonscottlive']"
"2 dead, 3 in serious condition after the #SydneySiege, Australia's ABC reports
http://t.co/Y62bZ2YYa5","['2', 'dead', '3', 'in', 'serious', 'condition', 'after', 'the', 'sydneysiege', 'australias', 'abc', 'reports']"
"Gunman takes several hostages in Sydney cafe, parades Islamic militants' flag in window. Opera House also evacuated. http://t.co/uatZQpAsOS","['gunman', 'takes', 'several', 'hostages', 'in', 'sydney', 'cafe', 'parades', 'islamic', 'militants', 'flag', 'in', 'window', 'opera', 'house', 'also', 'evacuated']"
#BREAKING: A sixth hostage has escaped from the café in #MartinPl. #SydneySiege #9News,"['breaking', 'a', 'sixth', 'hostage', 'has', 'escaped', 'from', 'the', 'café', 'in', 'martinpl', 'sydneysiege', '9news']"
"#SYDNEYSIEGE: Loud bang heard, five more hostages run from #Lindt cafe - WATCH LIVE: http://t.co/iuaLgRi7jj http://t.co/kKbTIHfQBi","['sydneysiege', 'loud', 'bang', 'heard', 'five', 'more', 'hostages', 'run', 'from', 'lindt', 'cafe', 'watch', 'live']"
"BREAKING: Hostages are being forced to hold an ISIS flag at a Lindt cafe in Sydney's Martin Place, as police man the doors outside #7NEWS","['breaking', 'hostages', 'are', 'being', 'forced', 'to', 'hold', 'an', 'isis', 'flag', 'at', 'a', 'lindt', 'cafe', 'in', 'sydneys', 'martin', 'place', 'as', 'police', 'man', 'the', 'doors', 'outside', '7news']"
#sydneysiege: There are reports the hostage-taker claims to have up to four bombs. http://t.co/1gMsZkOTjC http://t.co/hrMncBhLy5,"['sydneysiege', 'there', 'are', 'reports', 'the', 'hostagetaker', 'claims', 'to', 'have', 'up', 'to', 'four', 'bombs']"
This is the scene of the #Sydneysiege at the Lindt Chocolate Cafe in #MartinPlace | Live blog: http://t.co/AG0jQb072Q http://t.co/kLzdEKnILC,"['this', 'is', 'the', 'scene', 'of', 'the', 'sydneysiege', 'at', 'the', 'lindt', 'chocolate', 'cafe', 'in', 'martinplace', 'live', 'blog']"
Uber Sydney trips from CBD will be free for riders. Higher rates are still in place to encourage drivers to get into the CBD.,"['uber', 'sydney', 'trips', 'from', 'cbd', 'will', 'be', 'free', 'for', 'riders', 'higher', 'rates', 'are', 'still', 'in', 'place', 'to', 'encourage', 'drivers', 'to', 'get', 'into', 'the', 'cbd']"
Ultra capitalism backflip - #Uber rethinks fee hike amid #Sydneysiege http://t.co/Rt4dZZUXat http://t.co/QpFrfwjMaD,"['ultra', 'capitalism', 'backflip', 'uber', 'rethinks', 'fee', 'hike', 'amid', 'sydneysiege']"
Flag in window of Sydney Lindt cafe not an ISIS flag. Reads: ‘There is no God but Allah and Muhammad is the messenger of God’ (@liztilley84),"['flag', 'in', 'window', 'of', 'sydney', 'lindt', 'cafe', 'not', 'an', 'isis', 'flag', 'reads', 'there', 'is', 'no', 'god', 'but', 'allah', 'and', 'muhammad', 'is', 'the', 'messenger', 'of', 'god', 'liztilley84']"
NSW police: Police negotiators have had contact with hostage-taker in ongoing Sydney cafe siege. http://t.co/akfqcnbofX #sydneyseige,"['nsw', 'police', 'police', 'negotiators', 'have', 'had', 'contact', 'with', 'hostagetaker', 'in', 'ongoing', 'sydney', 'cafe', 'siege', 'sydneyseige']"
Hostage situation in Sydney is happening next door to @7NewsSydney's studio -- this is a live stream of the coverage https://t.co/uNXkJmspr8,"['hostage', 'situation', 'in', 'sydney', 'is', 'happening', 'next', 'door', 'to', '7newssydneys', 'studio', 'this', 'is', 'a', 'live', 'stream', 'of', 'the', 'coverage']"
BREAKING NEWS: Alert of armed explosives at Sydney's Opera House. All airspace near the area has been closed and diverted.,"['breaking', 'news', 'alert', 'of', 'armed', 'explosives', 'at', 'sydneys', 'opera', 'house', 'all', 'airspace', 'near', 'the', 'area', 'has', 'been', 'closed', 'and', 'diverted']"
"Still no information about hostage taker: unclear if alive, injured or killed http://t.co/40E5foRpZ8 #sydneysiege http://t.co/XoF7h8Mxka","['still', 'no', 'information', 'about', 'hostage', 'taker', 'unclear', 'if', 'alive', 'injured', 'or', 'killed', 'sydneysiege']"
#BREAKING: Another four or five hostages have escaped from the café in #MartinPl. #SydneySiege #9News,"['breaking', 'another', 'four', 'or', 'five', 'hostages', 'have', 'escaped', 'from', 'the', 'café', 'in', 'martinpl', 'sydneysiege', '9news']"
"#SydneySiege: Latest video of hostages escaping.
https://t.co/eFfgSbt2hO","['sydneysiege', 'latest', 'video', 'of', 'hostages', 'escaping']"
Police have identified who the gunman is. He is known to police. NSW Police have asked the ABC not to identify him #sydneysiege #abc730,"['police', 'have', 'identified', 'who', 'the', 'gunman', 'is', 'he', 'is', 'known', 'to', 'police', 'nsw', 'police', 'have', 'asked', 'the', 'abc', 'not', 'to', 'identify', 'him', 'sydneysiege', 'abc730']"
Customers in Sydney cafe taken hostage. Siege in center of city. Watch our friends @9NewsSyd http://t.co/5nsRovuHd1 http://t.co/ho5YDCIkac,"['customers', 'in', 'sydney', 'cafe', 'taken', 'hostage', 'siege', 'in', 'center', 'of', 'city', 'watch', 'our', 'friends', '9newssyd']"
Aussie grand mufti &amp; Imam Council condemn #Sydneysiege hostage capture http://t.co/m51P8dUPhB - LIVE UPDATES http://t.co/tTw3kMkYTZ,"['aussie', 'grand', 'mufti', 'amp', 'imam', 'council', 'condemn', 'sydneysiege', 'hostage', 'capture', 'live', 'updates']"
"Hostage taker in Sydney cafe demands 2 things: ISIS flag, phone call with Australian PM.  http://t.co/TSrJhOhW15 #sydneysiege","['hostage', 'taker', 'in', 'sydney', 'cafe', 'demands', '2', 'things', 'isis', 'flag', 'phone', 'call', 'with', 'australian', 'pm', 'sydneysiege']"
GUNFIRE AND EXPLOSIONS CONTINUE AS POLICE STORM CAFE IN SYDNEY.,"['gunfire', 'and', 'explosions', 'continue', 'as', 'police', 'storm', 'cafe', 'in', 'sydney']"
"There are no verses in the Quran about Me wanting anyone to hold hostages in a chocolate shop in Sydney, you terrorist fucks.","['there', 'are', 'no', 'verses', 'in', 'the', 'quran', 'about', 'me', 'wanting', 'anyone', 'to', 'hold', 'hostages', 'in', 'a', 'chocolate', 'shop', 'in', 'sydney', 'you', 'terrorist', 'fucks']"
"Mosques, synagogues and churches are inviting the public to pray for Sydney hostages tonight.#sydneysiege","['mosques', 'synagogues', 'and', 'churches', 'are', 'inviting', 'the', 'public', 'to', 'pray', 'for', 'sydney', 'hostages', 'tonightsydneysiege']"
#illridewithyou: Viral Aussie solidarity amid #SydneySiege Islamic State links http://t.co/UBuxbiXKDL http://t.co/VQCuWegDQh,"['illridewithyou', 'viral', 'aussie', 'solidarity', 'amid', 'sydneysiege', 'islamic', 'state', 'links']"
We continue to monitor the situation in #Sydney closely.  I've been in touch with @JulieBishopMP and expressed our thoughts and prayers.,"['we', 'continue', 'to', 'monitor', 'the', 'situation', 'in', 'sydney', 'closely', 'ive', 'been', 'in', 'touch', 'with', 'juliebishopmp', 'and', 'expressed', 'our', 'thoughts', 'and', 'prayers']"
We love the #illridewithyou initiative. Spread #love and compassion. Thoughts are with all those affected. #sydney http://t.co/EK8UycpKDn,"['we', 'love', 'the', 'illridewithyou', 'initiative', 'spread', 'love', 'and', 'compassion', 'thoughts', 'are', 'with', 'all', 'those', 'affected', 'sydney']"
Sydney siege has now hit the 12 hour mark – live with latest summary of events http://t.co/IHT3o6tvtR http://t.co/cXeBIKsp0r,"['sydney', 'siege', 'has', 'now', 'hit', 'the', '12', 'hour', 'mark', 'live', 'with', 'latest', 'summary', 'of', 'events']"
"If you're taking selfies outside the #sydneysiege hostage situation, you seriously need to reevaluate your life... http://t.co/i560wKmeOf","['if', 'youre', 'taking', 'selfies', 'outside', 'the', 'sydneysiege', 'hostage', 'situation', 'you', 'seriously', 'need', 'to', 'reevaluate', 'your', 'life']"
The Lebanese Muslim Association has issued a statement condemning #sydneysiege and calling for calm. http://t.co/z2hCIBPaha,"['the', 'lebanese', 'muslim', 'association', 'has', 'issued', 'a', 'statement', 'condemning', 'sydneysiege', 'and', 'calling', 'for', 'calm']"
On the #sydneysiege: all our people are safe &amp; accounted for after our Martin Place studios were evacuated. Our thoughts with all involved.,"['on', 'the', 'sydneysiege', 'all', 'our', 'people', 'are', 'safe', 'amp', 'accounted', 'for', 'after', 'our', 'martin', 'place', 'studios', 'were', 'evacuated', 'our', 'thoughts', 'with', 'all', 'involved']"
To the tourists taking selfies outside the #SydneySiege - how would you like to be in that café? http://t.co/Cc5bOysMjg,"['to', 'the', 'tourists', 'taking', 'selfies', 'outside', 'the', 'sydneysiege', 'how', 'would', 'you', 'like', 'to', 'be', 'in', 'that', 'café']"
.@MarkWBurrows says the #sydneysiege gunman is reportedly well-known to both police and the media. http://t.co/gifoGN0mGm,"['markwburrows', 'says', 'the', 'sydneysiege', 'gunman', 'is', 'reportedly', 'wellknown', 'to', 'both', 'police', 'and', 'the', 'media']"
Video footage shows police storming Sydney cafe http://t.co/3U4aWpVmdM #SydneySiege,"['video', 'footage', 'shows', 'police', 'storming', 'sydney', 'cafe', 'sydneysiege']"
"Sky News reporter @campricenews at the scene of the #sydneysiege. Live now on Sky News + http://t.co/FwFefoiKa2
https://t.co/6FXegnved4","['sky', 'news', 'reporter', 'campricenews', 'at', 'the', 'scene', 'of', 'the', 'sydneysiege', 'live', 'now', 'on', 'sky', 'news']"
Let's keep in mind that no one associates the KKK with Christianity #SydneySiege,"['lets', 'keep', 'in', 'mind', 'that', 'no', 'one', 'associates', 'the', 'kkk', 'with', 'christianity', 'sydneysiege']"
a thousand words in one picture. the police have been absolutely amazing today #sydneysiege http://t.co/w9Gt6rlYes,"['a', 'thousand', 'words', 'in', 'one', 'picture', 'the', 'police', 'have', 'been', 'absolutely', 'amazing', 'today', 'sydneysiege']"
"#BREAKING: #Sydneysiege latest:
* Armed police have stormed cafe
* Multiple hostages freed
* Paramedics entered scene
http://t.co/gl30dy8PYN","['breaking', 'sydneysiege', 'latest', 'armed', 'police', 'have', 'stormed', 'cafe', 'multiple', 'hostages', 'freed', 'paramedics', 'entered', 'scene']"
"I could not be prouder of all of you. I love this country.
#Australia #AustraliaStrong #illridewithyou #Sydney http://t.co/I8s7IGrGNq","['i', 'could', 'not', 'be', 'prouder', 'of', 'all', 'of', 'you', 'i', 'love', 'this', 'country', 'australia', 'australiastrong', 'illridewithyou', 'sydney']"
"What the hell is wrong with people?

""Taking selfies 100m from the Lindt Cafe #sydneysiege http://t.co/R7mNZCeSOD""","['what', 'the', 'hell', 'is', 'wrong', 'with', 'people', 'taking', 'selfies', '100m', 'from', 'the', 'lindt', 'cafe', 'sydneysiege']"
i cant sleep knowing just 15 minutes away innocent people have been hostages for almost 14 hours please pray for the hostages and for sydney,"['i', 'cant', 'sleep', 'knowing', 'just', '15', 'minutes', 'away', 'innocent', 'people', 'have', 'been', 'hostages', 'for', 'almost', '14', 'hours', 'please', 'pray', 'for', 'the', 'hostages', 'and', 'for', 'sydney']"
Australia's reaction to the #sydneysiege is magnificent #illridewithyou http://t.co/4REoJBzPxD http://t.co/FLkzYFxTc3,"['australias', 'reaction', 'to', 'the', 'sydneysiege', 'is', 'magnificent', 'illridewithyou']"
"Praying for #Sydney. These crazies have no idea what Islam is, yet have the hubris to “act in the name of” it. Despicable.","['praying', 'for', 'sydney', 'these', 'crazies', 'have', 'no', 'idea', 'what', 'islam', 'is', 'yet', 'have', 'the', 'hubris', 'to', 'act', 'in', 'the', 'name', 'of', 'it', 'despicable']"
Latest update on the situation in Martin Place from @nswpolice #SydneySiege http://t.co/q9PlmuiAEs,"['latest', 'update', 'on', 'the', 'situation', 'in', 'martin', 'place', 'from', 'nswpolice', 'sydneysiege']"
"Why are ppl tap dancing around what is LIKELY happening in Sydney? Are we worried we may offend a terrorist? 

Prayers. #SydneySiege","['why', 'are', 'ppl', 'tap', 'dancing', 'around', 'what', 'is', 'likely', 'happening', 'in', 'sydney', 'are', 'we', 'worried', 'we', 'may', 'offend', 'a', 'terrorist', 'prayers', 'sydneysiege']"
"More than 12 hours on, night falls on Sydney as hostages remain inside cafe. http://t.co/o7GgjYxW0c #sydneysiege http://t.co/sVF99IYEWc","['more', 'than', '12', 'hours', 'on', 'night', 'falls', 'on', 'sydney', 'as', 'hostages', 'remain', 'inside', 'cafe', 'sydneysiege']"
Number of hostages taken by the Amish today: Zero. &lt;--This is what a religion of peace looks like. #sydneysiege,"['number', 'of', 'hostages', 'taken', 'by', 'the', 'amish', 'today', 'zero', 'ltthis', 'is', 'what', 'a', 'religion', 'of', 'peace', 'looks', 'like', 'sydneysiege']"
"To people taking selfies at #SydneySiege, When you return home, look at your selfie &amp; see what an unconscious, blithering idiot looks like.","['to', 'people', 'taking', 'selfies', 'at', 'sydneysiege', 'when', 'you', 'return', 'home', 'look', 'at', 'your', 'selfie', 'amp', 'see', 'what', 'an', 'unconscious', 'blithering', 'idiot', 'looks', 'like']"
"Don't forget, at this moment, there are thousands of Muslims in Australia rejoicing
#sydneysiege #MartinPlace #Auspol http://t.co/eHP47okT7F","['dont', 'forget', 'at', 'this', 'moment', 'there', 'are', 'thousands', 'of', 'muslims', 'in', 'australia', 'rejoicing', 'sydneysiege', 'martinplace', 'auspol']"
"INSANITY! #Jihad comes 2 Australia &amp; Liberal Lunatics are Concerned with Political Correctness!?

#sydneysiege 
#tcot http://t.co/YiTCQLja7a","['insanity', 'jihad', 'comes', '2', 'australia', 'amp', 'liberal', 'lunatics', 'are', 'concerned', 'with', 'political', 'correctness', 'sydneysiege', 'tcot']"
"Today the threat of terrorism is higher than it was 3 yrs ago, a result of support for terror by the US #sydneysiege http://t.co/gl6voSnJ3x","['today', 'the', 'threat', 'of', 'terrorism', 'is', 'higher', 'than', 'it', 'was', '3', 'yrs', 'ago', 'a', 'result', 'of', 'support', 'for', 'terror', 'by', 'the', 'us', 'sydneysiege']"
Praying for Sydney. Also thank heavens for streaming foreign networks because American media is completely MIA.,"['praying', 'for', 'sydney', 'also', 'thank', 'heavens', 'for', 'streaming', 'foreign', 'networks', 'because', 'american', 'media', 'is', 'completely', 'mia']"
Thinking about all my mates in Sydney. Hope everyone is okay.,"['thinking', 'about', 'all', 'my', 'mates', 'in', 'sydney', 'hope', 'everyone', 'is', 'okay']"
Respect to the people of Sydney for showing us that solidarity is the best way to deal with extremism #illridewithyou,"['respect', 'to', 'the', 'people', 'of', 'sydney', 'for', 'showing', 'us', 'that', 'solidarity', 'is', 'the', 'best', 'way', 'to', 'deal', 'with', 'extremism', 'illridewithyou']"
In the 12 hours everyone has focused on the hostage situation in Sydney 40 more Americans died from gunshots. @MomsDemand #gunsense,"['in', 'the', '12', 'hours', 'everyone', 'has', 'focused', 'on', 'the', 'hostage', 'situation', 'in', 'sydney', '40', 'more', 'americans', 'died', 'from', 'gunshots', 'momsdemand', 'gunsense']"
"hats off to you guys, you're awesome, faith in humanity restored  #sydneysiege #illridewithyou http://t.co/iazCcTca6H","['hats', 'off', 'to', 'you', 'guys', 'youre', 'awesome', 'faith', 'in', 'humanity', 'restored', 'sydneysiege', 'illridewithyou']"
"When the 5 hostages escaped, the gunman could be seen from here getting extremely agitated, shouting at remaining hostages","['when', 'the', '5', 'hostages', 'escaped', 'the', 'gunman', 'could', 'be', 'seen', 'from', 'here', 'getting', 'extremely', 'agitated', 'shouting', 'at', 'remaining', 'hostages']"
